#Generation 1: X
8.103051232422491257e-01 2.396493549532789924e-01 4.346865347582379857e-01 6.735752291366498001e-01 7.666135023539029092e-01 7.826820403346136379e-01 9.124801538461383421e-01 1.849766768739007361e-01 1.553944616412024915e-01 6.963454405546608446e-03 5.796300497680650921e-01 3.092008413637356568e-01 7.537091730591510830e-02 9.189777665869089951e-01 6.192095727667793481e-01 8.205164732949467021e-01 6.803011986147395884e-01 8.822268597303855042e-01 4.566990875916080439e-01 6.207310020084343405e-01 7.217361468312000206e-01 4.387160783550641541e-01 7.267805572858492269e-01 1.982088314759617720e-01 6.397101230300231145e-02 7.505540990282280056e-01 9.383791903278784208e-01 7.998785611361078351e-02 4.427696131738587670e-01 9.619304262859350585e-01
6.373762237166700206e-01 7.308929840700686409e-01 2.341360945713672204e-01 6.199049762957870024e-01 4.361024269303107603e-01 6.289317103714561208e-01 3.534982596993819226e-01 8.957086601888416544e-01 2.000418814293431768e-01 4.947542249939870240e-01 9.389194924422800126e-01 1.622973756052672190e-01 1.992022032546516275e-01 5.875612630892169674e-01 4.517838147777078484e-01 6.851938386774953926e-01 7.353347846086704109e-01 4.837624217165183427e-01 2.072953278040347291e-01 4.142488199617664485e-02 2.901749360782115983e-01 6.771095206520779675e-01 4.140663430063667994e-01 6.858835732987739187e-02 8.845514446297341182e-01 6.394549754530292063e-01 3.949754870524024852e-01 8.716167391260686292e-01 6.374940641767402605e-01 5.629728106143471189e-01
9.312443828337996221e-01 3.332614049735657669e-02 5.583293077759453604e-01 8.618297464732411761e-01 5.434402383159376848e-01 4.837052171455110128e-01 4.120853622287603546e-01 4.451069033786207996e-01 6.502159687570362445e-01 5.466434923727596651e-01 4.597128041646370566e-01 4.020012963943448425e-01 6.096812117667677056e-01 8.724722389911556686e-01 7.068140806177438673e-01 5.342079978068831059e-01 9.871738812666315255e-01 9.565469259398103885e-01 9.553530136170096387e-01 2.191864093315707904e-02 2.129860735166246577e-01 7.917149427212182289e-01 4.667228190964255452e-01 2.265702145542842494e-01 9.507692851450540994e-01 3.107317189718288852e-01 1.756947433255336977e-01 9.272682026253207255e-01 2.059678748519814528e-01 6.251068201866890606e-01
5.039298227420392351e-01 4.802688943026383050e-01 9.143368735967120076e-01 2.704864539997176576e-01 3.773748804528975764e-01 8.149454323026471547e-01 2.859625344641357758e-01 3.375647746649527159e-01 5.207666762180931386e-01 2.739666256489894369e-01 6.597888403890999065e-01 8.856625709781651423e-01 9.099220979133423315e-01 2.854590619537069607e-01 7.328900352135483409e-01 9.318978112064152386e-01 4.915536299347119109e-01 6.374376270475811124e-01 3.568374147946045127e-01 3.309222455257411488e-02 8.498526060110183078e-01 8.391906133249587008e-01 8.346735564826588405e-01 6.667908296741495988e-01 5.791066029154489092e-01 6.234732383249046439e-01 8.647267177956052819e-01 7.906385962804463041e-01 6.898730675813115054e-01 4.914764345277001234e-01
2.791893477708791149e-01 3.685659539655301575e-01 7.207441589976394392e-01 1.019030112255032705e-01 1.323575142201504629e-01 8.561268338898172514e-01 3.792836630826736943e-01 3.601596975705425585e-01 3.826519589473660610e-02 5.568727661387324473e-02 5.043921690545888348e-01 9.546791464679725836e-01 8.205233053884585237e-01 9.332197785674750667e-01 8.176484535754839911e-01 2.119027543703140282e-01 8.386950749131262262e-01 2.689811497817061747e-01 5.185444604781599409e-01 4.823231302509122242e-01 7.913083374283423899e-01 1.632102523121987114e-01 7.652292930252682646e-02 9.636077660670876455e-01 3.788317957557609250e-01 7.796571187398511349e-02 8.182183462074317237e-01 2.152921612153456676e-01 9.579106983859833058e-01 5.876113152203871204e-01
4.663228220076960362e-01 6.836807431413745029e-01 6.860216378027982342e-01 2.294686078186756462e-01 5.766523418055503614e-01 7.681130636294331016e-01 6.909864718497154001e-01 1.669882283487285624e-01 7.403161048937111424e-03 4.070713417485605778e-01 2.869104979123440757e-01 3.840086977455224870e-01 3.016416575563905522e-01 4.246865440572649142e-01 8.537193261838447178e-01 2.279325617350618227e-01 9.037564528074202297e-01 9.705952899148229118e-01 6.255810317834391565e-01 9.676549412021269170e-01 5.657413878198640500e-01 3.149686476100790333e-01 5.656475748602872722e-01 5.214231228242692806e-01 2.543317209065840134e-01 6.560222042954410027e-01 1.893308449244980318e-01 1.805998901570616544e-01 1.721706125966757372e-01 8.660407109919653346e-01
1.930097136119812706e-01 4.032127046535274872e-01 9.225702920558922493e-01 7.385805311252109373e-01 7.103867063201828591e-01 7.332472190222236730e-01 2.125275753922950886e-02 7.704783693892225394e-01 2.864413089243205146e-01 7.975935347040228329e-01 8.109082671554165289e-01 9.772865262506325035e-02 9.902455109935520694e-01 8.826930372205461783e-02 2.127802434850878388e-01 9.481713947932611866e-03 2.369999779199562784e-01 2.164359875016517443e-01 2.904113695084685198e-01 4.304293042938865943e-01 8.617298168082637710e-01 2.219057472333482162e-01 2.446614795845219459e-01 1.249879333724807362e-01 3.107502965361661484e-01 8.852736330461401515e-01 9.187690652916572498e-01 6.959197757866343315e-01 5.779008016427168437e-01 9.987183450832227694e-01
2.329313624065102728e-01 6.285072197372741920e-01 1.228879310257224439e-01 7.024180469432721452e-01 6.549257862148326614e-01 4.215525565229792937e-01 5.053515123509353529e-02 6.862130704448355933e-01 3.186298054192096552e-01 9.945130644315288704e-01 1.818372493881539875e-02 7.853358991648704546e-01 9.651670410680900369e-01 2.725514595719784050e-01 3.968814107123902479e-01 4.061544872530067352e-01 9.197094230382656388e-01 6.755454197823526075e-01 6.095926139102981756e-01 2.337496553683217071e-01 1.870571271033452665e-01 7.946230523188124728e-02 1.391193736240146049e-02 5.542400558437446945e-01 1.972814399283091824e-01 2.683016721449185682e-01 1.936392907515631645e-01 1.157326502176991845e-01 7.894438114180504229e-01 8.284592465382744075e-01
5.992036359733533546e-01 7.527858951638920493e-01 2.137856588720656870e-01 7.930101978624780334e-02 7.255689204272957049e-01 2.487627184404314629e-01 8.068308888928881206e-01 3.094246805599537020e-01 8.728007686360943485e-01 8.118944822308694631e-01 3.687461738523801352e-02 4.426856786224010465e-01 5.912384811103679749e-02 7.294763018478831462e-01 2.716516616552379082e-01 7.481380122688061629e-01 2.444609014929656488e-02 3.132605659247015284e-01 1.508267145337772175e-01 4.589799715659912405e-01 7.164569212492011285e-02 6.195372143248785157e-01 1.936116365741673839e-01 2.974462234726456544e-01 7.620935632138160498e-01 6.162897910481269781e-01 6.919346957985674784e-01 9.656764509108159977e-01 1.592819946893066912e-02 3.730807065135032241e-01
7.683842845001008781e-01 3.215846764762915755e-01 2.961519200022101894e-01 2.088713787232258368e-01 1.011171938265170538e-02 2.639884925327791731e-01 2.971394934668097343e-01 1.135809605441155945e-01 2.272349252486804139e-01 4.728511735992168008e-01 2.522772428423785129e-01 4.386467911753290094e-01 4.812640677617642249e-01 7.364592775509869460e-01 4.369017009405907759e-01 1.008187368253695010e-01 7.779464786722525282e-01 9.687205279983850392e-01 4.436911668854309210e-01 8.034025759950182977e-01 1.408236779205528644e-01 7.196321955579827456e-01 3.700226984745413894e-01 6.037353472821820333e-01 2.730939457707997620e-01 1.654473946529029238e-01 8.069390066416376461e-01 4.227592813334430377e-01 8.542604607516597337e-01 3.275705414290194240e-01
1.507573555354224382e-01 8.489372183965328000e-01 4.976160865298547287e-01 9.074566683703880199e-02 1.130268127613160423e-01 6.040352778654685117e-01 6.345506504034027495e-01 1.915729608400222328e-01 6.499583400673070166e-01 3.629434405632839256e-01 4.387476878402917224e-01 6.774896830926593339e-01 1.146426342505203755e-01 2.902241398286058427e-01 5.431927738981339182e-01 3.701104061132560741e-01 5.318452146206193998e-01 1.531235964810182260e-01 7.128415113993951113e-01 9.233113412497612194e-01 3.268390012745200357e-01 4.054560113145331823e-01 2.660372986443584886e-01 7.172001767874212064e-01 1.310269217534300867e-01 7.691240270408402635e-01 3.145948261062812557e-01 6.046951559415478794e-01 1.903419391252632598e-01 7.358597503848719468e-01
4.107691335824027457e-01 7.735365045715383303e-01 8.912634337252881012e-02 1.577791357996686239e-01 4.941349878085186248e-02 3.728098711474234772e-01 3.633481677895255557e-01 3.433394717345399361e-01 1.249768957267532454e-01 1.670337276064252918e-01 9.791409114932123625e-01 7.426058919186308005e-01 3.076878325015408588e-03 4.601749211485797741e-01 7.230170387456749115e-01 6.200336026940282963e-01 3.833282867031029273e-01 2.512221798605798750e-01 4.302647080076272279e-01 1.758841710422697768e-01 2.534720224865094629e-02 5.095415368635797249e-01 9.524741644633672594e-03 2.076339598125338248e-01 3.359774231875806705e-01 5.806580007957677925e-01 6.348733003193740565e-01 7.647633859003291068e-01 7.909520038247565277e-02 4.830907405594916937e-01
1.690665267778214687e-01 6.744611891607399379e-01 1.544712539787801604e-02 5.562324196263724874e-01 4.430898985870163065e-01 9.095045994389436839e-01 5.553553346517174916e-01 9.155711783418820637e-01 2.736164383607443962e-01 7.566728649962410902e-01 2.115145521056153305e-02 5.535733486875979992e-01 5.243543527967403639e-01 5.983522814732549211e-01 7.674159592947223940e-01 3.150293965699791920e-01 6.338390434841353338e-01 4.287947770422316784e-01 3.201071781500177682e-01 9.513024289257322463e-01 4.457073973586960780e-01 4.165159821773471438e-01 5.332105214141549254e-01 6.819412819759055333e-01 7.270506586125405901e-01 1.579254880787729631e-02 9.676110646228557044e-02 2.665473216520894972e-01 5.529409123011623794e-01 3.185144221483988125e-01
8.560465315071436043e-01 1.725847135733177273e-02 1.869498791457968045e-01 9.913627125002905105e-01 3.020814778753584950e-01 5.318360720185828505e-01 4.023799384530981627e-01 2.501042392789905033e-01 5.424988090921443185e-01 2.005012247489894595e-01 4.715922420972870621e-01 9.748503742825266327e-01 1.248675118405495055e-01 9.938214148008736037e-01 5.347087623968070913e-01 2.079461539269374937e-01 3.056015297114260676e-01 7.890588614098140718e-01 1.776029957205070564e-01 1.074545919390312992e-01 8.050453626097430204e-01 3.663558081084393181e-01 8.968341170298731457e-01 8.028390707474888366e-01 7.410186822304863641e-02 5.273168858434416073e-01 5.426538874739919027e-01 5.337054896305994944e-01 5.105855774825603932e-01 8.234703923143862903e-02
7.491543321144163159e-02 9.678225227765655525e-01 5.783412221490962235e-01 6.226164266612900233e-01 9.631254096486216998e-01 9.172697813216140750e-01 5.730928378052102534e-01 7.435070245198146521e-01 4.166608227416918608e-01 7.330968530505654890e-01 6.490420264010694495e-01 1.892942413574937865e-01 2.812670989451265258e-01 5.097489920498357030e-01 3.344907445051844563e-01 4.386263496000405993e-01 1.413878704164371961e-02 2.023990616080424965e-01 5.584276767966297461e-01 7.342031427781576802e-01 1.654199582627348952e-01 3.333513561824354987e-01 8.293778763379111574e-01 8.157819878520601309e-01 5.421947297254102738e-01 8.182756379678082226e-01 2.062517682095593163e-01 1.059020905585861816e-01 1.640609533002268805e-01 9.773195431924572851e-01
3.534479053063075416e-01 1.024416582941763548e-01 1.052366966788370189e-01 9.871539951642622768e-01 4.642235024037541513e-01 8.036892236927424271e-01 1.792358072270933134e-01 8.132822022122780936e-01 4.997328555917688875e-01 7.114768163209568286e-01 7.034583971305120864e-02 2.241010078477573553e-01 7.646187924015602766e-01 4.076473712720162790e-01 1.714328683284050137e-01 7.764687863027281978e-01 9.239866711215214412e-01 4.196475506243853015e-01 2.898170454088187520e-01 5.544712788643777479e-01 4.075354959937664834e-01 8.242000323025301389e-01 4.891497656850110065e-01 9.113368218357288386e-01 2.184766910654519778e-01 4.778063680780395561e-01 8.773753741735806910e-01 6.496362773260053736e-01 8.133009290553647741e-01 2.601860657138087007e-01
4.553376438877606569e-01 9.392538458862621509e-01 6.651895568312646834e-01 6.059883555006443517e-02 6.168738158974449437e-01 2.937995380643637633e-01 4.632291619657699089e-01 6.400890664129476049e-01 1.903467229475704348e-01 4.620923829729372545e-01 1.015788780139175729e-01 6.100331208383688031e-01 7.366545595569568006e-01 6.515153860710785061e-01 6.880847928302472605e-01 7.448994388278394607e-02 7.445103114257531907e-01 7.578690812986269565e-01 5.476368690009120188e-01 7.216307979972833575e-01 5.056359566595886035e-01 7.417259235019565411e-01 7.652721675092779563e-01 5.649288939299448309e-01 7.022069206726464508e-01 2.057848881005660824e-01 2.760505756661063570e-01 1.977872980032114869e-01 4.288048271134861644e-02 1.283986132403566738e-01
7.079471102911335523e-01 5.462691272992841185e-01 6.475354485840914553e-02 5.994522035091925938e-02 7.700739051096285870e-01 3.900338295702646119e-01 4.922949505431232220e-01 2.476460519640591718e-01 5.612755174873812480e-01 6.057382707740706085e-01 3.859469073987857324e-01 5.409637507777281806e-02 2.675847606613672158e-01 2.522460023792795769e-01 5.865466618485822847e-01 3.416211410177811825e-01 7.901245504058188596e-01 8.238321157863529587e-01 4.049135254275695872e-01 7.167948541307633814e-01 9.394585312552582168e-02 3.207222420695414744e-01 3.233981382511539326e-01 2.645714026501209126e-01 2.089101102498058526e-01 8.636286043247964894e-01 5.948650194019736714e-01 1.511802317729103173e-01 4.225711074299274839e-01 2.027734875067132569e-01
4.318270796590578664e-01 2.273379096043525449e-01 7.903306929689406513e-01 8.596996979114480686e-01 2.795691682884393625e-01 9.602422283329581365e-01 8.527589753628358471e-01 6.709579489366330751e-01 7.968024461614112708e-01 7.084484423109718709e-02 1.434998351939295591e-01 1.202237381374366143e-01 3.875943938340696837e-01 2.148303611884788411e-01 8.163751691072657080e-02 2.727951204355207326e-01 2.876940822460062434e-03 1.428704773727076105e-01 6.679367376295158865e-01 8.768776802367785894e-01 9.440663123001769019e-01 4.762634825302584640e-01 1.395057008137268462e-01 5.938432440571539406e-01 6.421666990070939995e-01 3.555056376689225833e-02 6.743645472706677468e-02 5.853467767663432797e-01 5.406653489826100945e-01 7.280862701542335502e-01
4.861726208272475480e-01 1.393182502736087514e-01 5.397700217167932246e-01 9.104615703827899642e-01 1.057090313395318698e-01 3.384587352270786997e-01 8.841974749562295788e-01 3.246021581140292045e-01 7.389734136145029719e-01 1.741413348187256516e-01 6.618468752854667070e-01 7.683454641907556670e-01 6.978360717706615368e-01 7.427421588011382525e-01 2.404019108321831799e-01 3.817281355048680602e-01 3.698647786155805778e-02 9.894897174651895444e-01 9.252675113561505960e-01 6.031384380555643299e-02 4.278108280960309928e-01 2.317637918551126164e-01 4.726176962386242075e-01 3.335825265746709123e-01 7.563272962980264191e-01 7.863162414446618342e-01 5.182250996714944380e-01 3.486301555759267756e-02 3.585602968990263539e-01 2.498369961937637329e-01
6.601925316677623723e-01 8.605569468860345683e-01 4.263951444057623857e-02 1.170275041504286045e-01 9.788324376320569620e-01 3.893040929069209732e-01 8.982139297331521721e-01 2.381675018851554804e-01 9.109962607676108659e-01 2.244141314636937112e-01 7.788921541930825532e-01 5.924223363835868783e-01 5.635896394191385328e-01 6.790313296720313918e-01 8.213445129596150807e-01 1.420727313292194927e-01 4.762764743924862709e-01 8.091859124382877466e-01 5.901480802043278517e-01 5.727603406595948021e-01 3.185830525033775951e-01 3.703523005502681320e-01 9.055281605220489860e-01 6.262051145514043737e-01 4.199206843922224652e-01 1.271303329720246955e-01 4.042775808889722544e-01 5.477580636022250093e-01 8.455056957184275968e-01 6.452562348947009641e-01
4.001802392677143438e-01 8.949234467189315367e-02 9.074291802386507122e-01 2.401544120711676666e-01 7.574178720424865584e-03 6.353872568585533509e-01 7.427061888307521231e-01 6.048176175830685120e-01 4.780270722728590660e-01 4.243620659507189585e-01 9.653922080772772141e-01 4.129689382713913059e-01 4.473532032973795425e-01 9.486885658844604330e-03 5.115313786140501806e-01 9.798870335240918994e-01 8.090937591430751308e-01 3.935384571893971173e-01 4.981920085520042535e-02 6.724908386707544317e-01 5.472916805534062679e-01 7.085957492618510933e-01 6.555353552261000694e-01 4.703148567297891769e-01 1.097296514720895316e-01 9.171581563724353625e-01 4.158589580560619892e-01 7.747490260818234997e-01 6.000034407632932609e-01 2.168767333796311481e-01
2.853437104100542410e-01 6.670802049330700756e-01 2.659763448866202529e-01 5.839817322545947098e-01 7.936475420690989324e-01 2.709819407182534334e-01 6.235119644879448808e-01 2.173461677654730806e-01 7.839677236869395660e-01 8.725505916548914609e-01 7.258704970189158168e-01 1.944557154059627646e-01 2.160611842284656803e-01 3.945506829029017948e-01 4.022286322847503648e-01 1.951891828338470636e-01 1.919641389353661520e-01 3.001353884419789009e-01 9.130274351219669349e-01 3.224497035224367369e-01 5.737097483654682861e-01 5.387940026275138683e-01 3.132462512305495550e-01 3.811891338997047129e-01 8.711345422148005779e-01 4.361376441287525552e-01 7.080451565754831700e-01 3.714935171700248229e-01 2.192006918526888393e-01 7.759065006105098083e-01
5.826071771332110849e-01 8.950223376839171463e-01 3.891330812407610140e-01 3.114959097032633517e-01 5.292097071028635247e-01 1.701630144642664599e-01 3.795917026860317484e-02 8.886061740701274303e-01 8.536204147463496428e-01 5.503259085944586237e-01 9.481879575962173234e-01 8.533746989561197260e-01 2.742356168482835144e-01 9.256903123252853138e-01 6.234825265260879323e-01 4.697782907737365621e-01 7.649949960897398649e-01 7.479715367952469718e-01 8.044289123589959400e-02 8.916592068353758060e-01 8.014725084104588892e-02 9.315874291877471736e-01 3.886674338177919519e-01 7.863730641582590553e-02 6.116808480313127294e-01 9.416311507390004998e-01 5.615238741006980394e-01 6.742238170666665920e-02 2.253481835770486386e-01 8.460905789164969715e-01
4.414576645016242140e-01 9.446314835956276523e-01 7.753521964167352509e-01 4.541622489776777627e-01 8.872749225070519774e-02 5.615915145349595905e-01 2.124330556045085916e-01 6.287213787056871173e-01 9.756834158723131090e-01 9.769517772114939547e-01 6.766367566501385600e-01 9.393584777314686329e-01 8.579826283553693145e-01 3.462877148750941880e-01 8.734833023416161968e-01 2.506408772606444901e-01 3.435399227553412316e-01 5.327166673756882354e-01 7.619640766324011771e-01 2.739182957106611194e-01 8.794762449618835909e-01 3.966888844916103829e-01 3.327342087872423582e-01 4.306441648365256225e-01 6.607282652133420475e-01 9.868223362529736642e-01 3.647638899440656113e-01 3.581609844597526959e-01 2.752922634886761921e-01 5.919788605305342788e-01
7.378920073280025305e-01 2.941795363894695314e-01 1.109995630337549805e-01 4.976062696689170783e-01 4.750534718292392933e-01 8.817040263538967748e-01 9.821276617041077017e-01 3.751299864191136590e-01 2.384305572334235734e-01 9.038943719064822246e-02 8.932182568012645429e-01 6.393682623340961602e-01 7.928586880673341719e-01 6.871560958828406562e-01 9.397862852248245469e-01 6.726764129866726061e-02 2.985743607231276520e-01 8.663260201887409417e-01 1.385754155925909281e-01 8.195215291458790574e-02 1.254129272713080424e-02 5.424159202671891000e-01 1.838638286349065509e-01 4.004617376665459694e-01 1.114516816844176722e-01 7.240963421983818149e-01 3.476959665993388238e-01 4.918773813226497427e-01 3.116170464261979259e-02 3.840175128836867402e-01
1.307023559680622338e-01 1.915023503729930965e-01 9.495287901241146189e-01 7.512722019431119502e-01 2.886648049046635633e-01 6.444760640459270551e-01 3.495702818651059141e-01 5.026357586204553973e-01 1.786519362050634219e-01 2.689535714402885858e-01 3.922567651528648947e-01 5.029380774953243760e-01 6.426298788697211162e-01 7.071426067303808738e-01 8.086295901869763325e-01 5.774034253119466609e-01 8.959975012126040195e-01 1.574178019876940060e-02 1.430555848576006706e-01 7.484453604275536076e-01 9.164053234918150270e-01 9.559667307479874365e-01 4.284889028185422943e-01 2.775576497787438646e-01 8.553735354541096569e-01 3.297983395538776064e-01 7.556905620335321316e-01 9.428083991498280581e-01 5.013476083748136247e-01 3.366338355940608484e-01
8.816433254147536536e-01 6.039734510611414198e-01 6.004887831873265691e-01 9.736612768204072621e-01 5.517247403975777953e-01 6.827839018791073133e-01 5.033844818800250476e-01 5.110621955548154405e-02 6.750948463992488546e-02 9.291780198248805744e-01 8.467116245628215632e-01 6.997602257277977245e-01 6.154484113693133862e-01 4.483143715939532092e-01 2.136777153872649812e-02 7.069568249897750789e-01 6.653842358541380841e-01 3.559212269654588590e-01 6.274122253107336511e-02 5.193847119362314801e-01 5.125956727784599654e-01 6.546215779814255065e-01 1.173432188386334257e-01 4.132741453594253600e-01 4.270689426150809515e-02 6.600901255866504780e-01 4.417029126314572784e-01 1.637444589887905033e-01 7.685912223110292762e-01 7.459806926090961632e-01
